name,price,size,img1
,149.0,M,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/Untitled_design_3.jpg?v=1748506943
,149.0,L,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-28_21-31-03.jpg?v=1748506943
,149.0,XL,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-28_21-31-18.jpg?v=1748506943
,149.0,XXL,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-28_21-31-17.jpg?v=1748506943
Classic Old Money Vintage T-Shirt,149.0,S,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-28_21-39-57_2.jpg?v=1748506936
,149.0,M,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-28_21-39-58.jpg?v=1748506936
,149.0,L,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-28_21-40-03_2.jpg?v=1748506936
,149.0,XL,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-28_21-40-03.jpg?v=1748506936
,149.0,XXL,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-28_21-39-57.jpg?v=1748506936
,149.0,3XL,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-28_21-39-56.jpg?v=1748506936
Aeromax Round Neck Essential Full Sleeve T-Shirt,149.0,LightGray,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-25_23-07-22.jpg?v=1748506922
,149.0,LightGray,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-25_23-07-22.jpg?v=1748506922
,149.0,LightGray,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-25_23-07-22.jpg?v=1748506922
,149.0,LightGray,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-25_23-07-22.jpg?v=1748506922
,149.0,LightGray,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-25_23-07-22.jpg?v=1748506922
,149.0,LightGray,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-25_23-07-22.jpg?v=1748506922
,149.0,Black,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-25_23-07-21.jpg?v=1748506923
,149.0,Black,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-25_23-07-21.jpg?v=1748506923
,149.0,Black,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-25_23-07-21.jpg?v=1748506923
,149.0,Black,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-25_23-07-21.jpg?v=1748506923
,149.0,Black,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-25_23-07-21.jpg?v=1748506923
,149.0,Black,https://cdn.shopify.com/s/files/1/0752/9316/3737/files/photo_2025-02-25_23-07-21.jpg?v=1748506923
